Oversee and Govern (OV),"Information Systems Security Manager (OV-MGT-001): Responsible for the cybersecurity of a program, organization, system, or enclave.  Click to view the Master KSA List
Cybersecurity Management (MGT),,Click to return to the Table of Contents
,,OPM 722
KSA ID,KSA,
Knowledge,,
K0001,"Knowledge of computer networking concepts and protocols, and network security methodologies.  
K0002,"Knowledge of risk management processes (e.g., methods for assessing and mitigating risk). 
K0003,"Knowledge of laws, regulations, policies, and ethics as they relate to cybersecurity and privacy.  
K0004,Knowledge of cybersecurity and privacy principles.,
K0005,Knowledge of cyber threats and vulnerabilities. ,
K0006,Knowledge of specific operational impacts of cybersecurity lapses.,
K0008,Knowledge of applicable business processes and operations of customer organizations.,
K0018,Knowledge of encryption algorithms ,
K0021,Knowledge of data backup and recovery.,
K0026,Knowledge of business continuity and disaster recovery continuity of operations plans.,
K0033,"Knowledge of host/network access control mechanisms (e.g., access control list, capabilities lists). 
K0038,"Knowledge of cybersecurity and privacy principles used to manage risks related to the use, processing, storage, and transmission of information or data. 
K0040,"Knowledge of vulnerability information dissemination sources (e.g., alerts, advisories, errata, and bulletins). 
K0042,Knowledge of incident response and handling methodologies.,
K0043,Knowledge of industry-standard and organizationally accepted analysis principles and methods.,
K0046,Knowledge of intrusion detection methodologies and techniques for detecting host and network-based intrusions.,
K0048,Knowledge of Risk Management Framework (RMF) requirements.,
K0053,Knowledge of measures or indicators of system performance and availability.,
K0054,"Knowledge of current industry methods for evaluating, implementing, and disseminating information technology (IT) security assessment, monitoring, detection, and remediation tools and procedures utilizing standards-based concepts and capabilities. 
K0058,Knowledge of network traffic analysis methods.,
K0059,Knowledge of new and emerging information technology (IT) and cybersecurity technologies.,
K0061,"Knowledge of how traffic flows across the network (e.g., Transmission Control Protocol [TCP] and Internet Protocol [IP], Open System Interconnection Model [OSI], Information Technology Infrastructure Library, current version [ITIL]). 
K0070,"Knowledge of system and application security threats and vulnerabilities (e.g., buffer overflow, mobile code, cross-site scripting, Procedural Language/Structured Query Language [PL/SQL] and injections, race conditions, covert channel, replay, return-oriented attacks, malicious code). 
K0072,Knowledge of resource management principles and techniques.,
K0076,"Knowledge of server administration and systems engineering theories, concepts, and methods. 
K0077,Knowledge of server and client operating systems.,
K0087,"Knowledge of system software and organizational design standards, policies, and authorized approaches (e.g., International Organization for Standardization [ISO] guidelines) relating to system design. 
K0090,"Knowledge of system life cycle management principles, including software security and usability. 
K0092,Knowledge of technology integration processes.,
K0101,Knowledge of the organization’s enterprise information technology (IT) goals and objectives.,
K0106,Knowledge of what constitutes a network attack and a network attack’s relationship to both threats and vulnerabilities.,
K0121,Knowledge of information security program management and project management principles and techniques.,
K0126,Knowledge of Supply Chain Risk Management Practices (NIST SP 800-161),
K0149,Knowledge of organization's risk tolerance and/or risk management approach.,
K0150,"Knowledge of enterprise incident response program, roles, and responsibilities. 
K0151,Knowledge of current and emerging threats/threat vectors.,
K0163,Knowledge of critical information technology (IT) procurement requirements.,
K0167,"Knowledge of system administration, network, and operating system hardening techniques. 
K0168,"Knowledge of applicable laws, statutes (e.g., in Titles 10, 18, 32, 50 in U.S. Code), Presidential Directives, executive branch guidelines, and/or administrative/criminal legal guidelines and procedures. 
K0169,"Knowledge of information technology (IT) supply chain security and supply chain risk management policies, requirements, and procedures. 
K0170,Knowledge of critical infrastructure systems with information communication technology that were designed without system security considerations.,
K0179,"Knowledge of network security architecture concepts including topology, protocols, components, and principles (e.g., application of defense-in-depth). 
K0180,"Knowledge of network systems management principles, models, methods (e.g., end-to-end systems performance monitoring), and tools. 
K0199,"Knowledge of security architecture concepts and enterprise architecture reference models (e.g., Zachman, Federal Enterprise Architecture [FEA]). 
K0260,Knowledge of Personally Identifiable Information (PII) data security standards.,
K0261,Knowledge of Payment Card Industry (PCI) data security standards.,
K0262,Knowledge of Personal Health Information (PHI) data security standards.,
K0267,"Knowledge of laws, policies, procedures, or governance relevant to cybersecurity for critical infrastructures. 
K0287,Knowledge of an organization's information classification program and procedures for information compromise.,
K0332,"Knowledge of network protocols such as TCP/IP, Dynamic Host Configuration, Domain Name System (DNS), and directory services. 
K0342,"Knowledge of penetration testing principles, tools, and techniques. 
K0622,"Knowledge of controls related to the use, processing, storage, and transmission of data. 
K0624,Knowledge of Application Security Risks (e.g. Open Web Application Security Project Top 10 list),
,,
Skills,,
S0018,Skill in creating policies that reflect system security objectives.,
S0027,"Skill in determining how a security system should work (including its resilience and dependability capabilities) and how changes in conditions, operations, or the environment will affect these outcomes. 
S0086,Skill in evaluating the trustworthiness of the supplier and/or product.,
Abilities,,
A0128,Ability to apply techniques for detecting host and network-based intrusions using intrusion detection technologies.,
A0161,"Ability to integrate information security requirements into the acquisition process; using applicable baseline security controls as one of the sources for security requirements; ensuring a robust software quality control process; and establishing multiple sources (e.g., delivery routes, for critical system elements). 
A0170,Ability to identify critical infrastructure systems with information communication technology that were designed without system security considerations.,
