Analyze (AN),"Target Network Analyst (AN-TGT-002): Conducts advanced analysis of collection and open-source data to ensure target continuity; to profile targets and their activities; and develop techniques to gain more target information. Determines how targets communicate, move, operate and live based on knowledge of target technologies, digital networks, and the applications on them. Click to view the Master KSA List
Targets (TGT),,Click to return to the Table of Contents
,,OPM 132
KSA ID,KSA,
Knowledge,,
K0001,"Knowledge of computer networking concepts and protocols, and network security methodologies.  
K0002,"Knowledge of risk management processes (e.g., methods for assessing and mitigating risk). 
K0003,"Knowledge of laws, regulations, policies, and ethics as they relate to cybersecurity and privacy.  
K0004,Knowledge of cybersecurity and privacy principles.,
K0005,Knowledge of cyber threats and vulnerabilities. ,
K0006,Knowledge of specific operational impacts of cybersecurity lapses.,
K0108,"Knowledge of concepts, terminology, and operations of a wide range of communications media (computer and telephone networks, satellite, fiber, wireless). 
K0109,"Knowledge of physical computer components and architectures, including the functions of various components and peripherals (e.g., CPUs, Network Interface Cards, data storage). 
K0177,"Knowledge of cyber attack stages (e.g., reconnaissance, scanning, enumeration, gaining access, escalation of privileges, maintaining access, network exploitation, covering tracks). 
K0349,"Knowledge of website types, administration, functions, and content management system (CMS). 
K0362,"Knowledge of attack methods and techniques (DDoS, brute force, spoofing, etc.). 
K0379,"Knowledge of client organizations, including information needs, objectives, structure, capabilities, etc. 
K0389,Knowledge of collection sources including conventional and non-conventional sources.,
K0392,"Knowledge of common computer/network infections (virus, Trojan, etc.) and methods of infection (ports, attachments, etc.). 
K0395,"Knowledge of computer networking fundamentals (i.e., basic computer components of a network, types of networks, etc.). 
K0403,"Knowledge of cryptologic capabilities, limitations, and contributions to cyber operations. 
K0413,"Knowledge of cyber operation objectives, policies, and legalities.  
K0424,Knowledge of denial and deception techniques.,
K0431,Knowledge of evolving/emerging communications technologies.,
K0436,"Knowledge of fundamental cyber operations concepts, terminology/lexicon (i.e., environment preparation, cyber-attack, cyber defense), principles, capabilities, limitations, and effects. 
K0439,Knowledge of governing authorities for targeting.,
K0440,Knowledge of host-based security products and how those products affect exploitation and reduce vulnerability.,
K0442,"Knowledge of how converged technologies impact cyber operations (e.g., digital, telephony, wireless). 
K0444,"Knowledge of how Internet applications work (SMTP email, web-based email, chat clients, VOIP). 
K0445,Knowledge of how modern digital and telephony networks impact cyber operations.,
K0449,"Knowledge of how to extract, analyze, and use metadata. 
K0462,"Knowledge of intelligence reporting principles, policies, procedures, and vehicles, including report formats, reportability criteria (requirements and priorities), dissemination practices, and legal authorities and restrictions. 
K0471,"Knowledge of Internet network addressing (IP addresses, classless inter-domain routing, TCP/UDP port numbering). 
