Oversee and Govern (OV),Communications Security (COMSEC) Manager (OV-MGT-002): Individual who manages the Communications Security (COMSEC) resources of an organization (CNSSI  4009) or key custodian for a Crypto Key Management System (CKMS).,Click to view the Master Task List
Cybersecurity Management (MGT),,Click to return to the Table of Contents
,,OPM 723
Task ID,Task,
T0003,"Advise senior management (e.g., Chief Information Officer [CIO]) on risk levels and security posture. 
T0004,"Advise senior management (e.g., CIO) on cost/benefit analysis of information security programs, policies, processes, systems, and elements. 
T0025,Communicate the value of information technology (IT) security throughout all levels of the organization stakeholders.,
T0044,"Collaborate with stakeholders to establish the enterprise continuity of operations program, strategy, and mission assurance. 
T0089,"Ensure that security improvement actions are evaluated, validated, and implemented as required. 
T0095,Establish overall enterprise information security architecture (EISA) with the organization’s overall security strategy.,
T0099,"Evaluate cost/benefit, economic, and risk analysis in decision-making process. 
T0215,"Recognize a possible security violation and take appropriate action to report the incident, as required. 
T0229,Supervise or manage protective or corrective measures when a cybersecurity incident or vulnerability is discovered.,
