Securely Provision (SP),"Information Systems Security Developer (SP-SYS-001): Designs, develops, tests, and evaluates information system security throughout the systems development life cycle. Click to view the Master Task List
Systems Development (SYS),,Click to return to the Table of Contents
,,OPM 631
Task ID,Task,
T0012,"Analyze design constraints, analyze trade-offs and detailed system and security design, and consider life cycle support. 
T0015,"Apply security policies to applications that interface with one another, such as Business-to-Business (B2B) applications. 
T0018,Assess the effectiveness of cybersecurity measures utilized by system(s).,
T0019,Assess threats to and vulnerabilities of computer system(s) to develop a security risk profile.,
T0021,"Build, test, and modify product prototypes using working models or theoretical models. 
T0032,"Conduct Privacy Impact Assessments (PIAs) of the application’s security design for the appropriate security controls, which protect the confidentiality and integrity of Personally Identifiable Information (PII). 
T0053,Design and develop cybersecurity or cybersecurity-enabled products.,
T0055,"Design hardware, operating systems, and software applications to adequately address cybersecurity requirements. 
T0056,"Design or integrate appropriate data backup capabilities into overall system designs, and ensure that appropriate technical and procedural processes exist for secure system backups and protected storage of backup data. 
T0061,Develop and direct system testing and validation procedures and documentation.,
T0069,Develop detailed security design documentation for component and interface specifications to support system design and development.,
T0070,Develop Disaster Recovery and Continuity of Operations plans for systems under development and ensure testing prior to systems entering a production environment.,
T0076,Develop risk mitigation strategies to resolve vulnerabilities and recommend security changes to system or system components as needed.,
T0078,Develop specific cybersecurity countermeasures and risk mitigation strategies for systems and/or applications.,
T0105,"Identify components or elements, allocate security functions to those elements, and describe the relationships between the elements. 
T0107,"Identify and direct the remediation of technical problems encountered during testing and implementation of new systems (e.g., identify and find work-arounds for communication protocols that are not interoperable). 
T0109,Identify and prioritize essential system functions or sub-systems required to support essential capabilities or business functions for restoration or recovery after a system failure or during a system recovery event based on overall system requirements for continuity and availability.,
T0119,"Identify, assess, and recommend cybersecurity or cybersecurity-enabled products for use within a system and ensure that recommended products are in compliance with organization's evaluation and validation requirements. 
T0122,Implement security designs for new or existing system(s).,
T0124,"Incorporate cybersecurity vulnerability solutions into system designs (e.g., Cybersecurity Vulnerability Alerts). 
T0181,"Perform risk analysis (e.g., threat, vulnerability, and probability of occurrence) whenever an application or system undergoes a major change. 
T0201,Provide guidelines for implementing developed systems to customers or installation teams.,
T0205,"Provide input to the Risk Management Framework process activities and related documentation (e.g., system life-cycle support plans, concept of operations, operational procedures, and maintenance training materials). 
T0228,"Store, retrieve, and manipulate data for analysis of system capabilities and requirements. 
T0231,Provide support to security/certification test and evaluation activities.,
T0242,Utilize models and simulations to analyze or predict system performance under different operating conditions.,
T0269,Design and develop key management functions (as related to cybersecurity).,
T0270,Analyze user needs and requirements to plan and conduct system security development.,
T0271,"Develop cybersecurity designs to meet specific operational needs and environmental factors (e.g., access controls, automated applications, networked operations, high integrity and availability requirements, multilevel security/processing of multiple classification levels, and processing Sensitive Compartmented Information). 
T0272,Ensure that security design and cybersecurity development activities are properly documented (providing a functional description of security implementation) and updated as necessary.,
T0304,"Implement and integrate system development life cycle (SDLC) methodologies (e.g., IBM Rational Unified Process) into development environment. 
T0326,Employ configuration management processes. ,
T0359,"Design, implement, test, and evaluate secure interfaces between information systems, physical systems, and/or embedded technologies. 
T0446,"Design, develop, integrate, and update system security measures that provide confidentiality, integrity, availability, authentication, and non-repudiation. 
T0449,Design to security requirements to ensure requirements are met for all systems and/or applications.,
T0466,"Develop mitigation strategies to address cost, schedule, performance, and security risks. 
T0509,Perform an information security risk assessment.,
T0518,Perform security reviews and identify security gaps in architecture.,
T0527,Provide input to implementation plans and standard operating procedures as they relate to information systems security. ,
T0541,Trace system requirements to design components and perform gap analysis.,
T0544,"Verify stability, interoperability, portability, and/or scalability of system architecture. 
